Quality rule id;Quality rule name;Remediation effort (in minutes);Critical;Technologies
1600722;All new component interface must be into a permission list (PeopleSoft);;FALSE;PeopleSoft
1600724;All new message channel must be into a permission list (PeopleSoft);;FALSE;PeopleSoft
1600734;All new mobile page must be into a permission list (PeopleSoft);;FALSE;PeopleSoft
1600736;All new process group must be into a permission list (PeopleSoft);;FALSE;PeopleSoft
1600760;Avoid Classes with more than X Methods (PeopleSoft);;FALSE;PeopleSoft
1600762;Avoid Records Tables with more than X Fields (PeopleSoft);;FALSE;PeopleSoft
1600764;Avoid Records Views with more than X Fields (PeopleSoft);;FALSE;PeopleSoft
1600766;Avoid Records Derived with more than X Fields (PeopleSoft);;FALSE;PeopleSoft
1600768;Avoid Sub-records with more than X Fields (PeopleSoft);;FALSE;PeopleSoft
1600770;Avoid Pages with more than X linked Records (PeopleSoft);;FALSE;PeopleSoft
1600772;Avoid Pages with more than X linked Pages (PeopleSoft);;FALSE;PeopleSoft
1600774;Avoid Methods with too many parameters (PeopleSoft);;FALSE;PeopleSoft
1600840;Avoid using hardcoded usernames (PeopleSoft);;FALSE;PeopleSoft
1601500;Avoid unused Record Table (PeopleSoft);;FALSE;PeopleSoft
1601502;Avoid unused Record View (PeopleSoft);;FALSE;PeopleSoft
1601504;Avoid unused Record Derived (PeopleSoft);;FALSE;PeopleSoft
1601506;Avoid unused Record Sub (PeopleSoft);;FALSE;PeopleSoft
1601508;Avoid unused Record Dynamic (PeopleSoft);;FALSE;PeopleSoft
1601510;Avoid unused Record Query (PeopleSoft);;FALSE;PeopleSoft
1601512;Avoid unused Record Temp (PeopleSoft);;FALSE;PeopleSoft
1601514;Avoid unused Field (PeopleSoft);;FALSE;PeopleSoft
1601516;Avoid unused Page (PeopleSoft);;FALSE;PeopleSoft
1601518;Avoid unused Sub Page (PeopleSoft);;FALSE;PeopleSoft
1601520;Avoid unused Secondary Page (PeopleSoft);;FALSE;PeopleSoft
1601522;Avoid unused SQL (PeopleSoft);;FALSE;PeopleSoft
1601524;Avoid unused Component Interface (PeopleSoft);;FALSE;PeopleSoft
1601526;Avoid unused Application Engine (PeopleSoft);;FALSE;PeopleSoft
1601530;Avoid unused Mobile Page (PeopleSoft);;FALSE;PeopleSoft
1601532;Avoid unused Component (PeopleSoft);;FALSE;PeopleSoft
1601534;Avoid unused Menu (PeopleSoft);;FALSE;PeopleSoft
1601536;Avoid unused Popup Menu (PeopleSoft);;FALSE;PeopleSoft
1601700;Naming convention prefix on Record Table (PeopleSoft);;FALSE;PeopleSoft
1601702;Naming convention prefix on Record View (PeopleSoft);;FALSE;PeopleSoft
1601704;Naming convention prefix on Record Derived (PeopleSoft);;FALSE;PeopleSoft
1601706;Naming convention prefix on Record Sub (PeopleSoft);;FALSE;PeopleSoft
1601708;Naming convention prefix on Record Dynamic (PeopleSoft);;FALSE;PeopleSoft
1601710;Naming convention prefix on Record Query (PeopleSoft);;FALSE;PeopleSoft
1601712;Naming convention prefix on Record Temp (PeopleSoft);;FALSE;PeopleSoft
1601714;Naming convention prefix on Field (PeopleSoft);;FALSE;PeopleSoft
1601716;Naming convention prefix on Page (PeopleSoft);;FALSE;PeopleSoft
1601718;Naming convention prefix on Sub Page (PeopleSoft);;FALSE;PeopleSoft
1601720;Naming convention prefix on Secondary Page (PeopleSoft);;FALSE;PeopleSoft
1601722;Naming convention prefix on SQL (PeopleSoft);;FALSE;PeopleSoft
1601724;Naming convention prefix on Component Interface (PeopleSoft);;FALSE;PeopleSoft
1601726;Naming convention prefix on Application Engine (PeopleSoft);;FALSE;PeopleSoft
1601728;Naming convention prefix on Package (PeopleSoft);;FALSE;PeopleSoft
1601730;Naming convention prefix on Mobile Page (PeopleSoft);;FALSE;PeopleSoft
1601732;Naming convention prefix on Component (PeopleSoft);;FALSE;PeopleSoft
1601734;Naming convention prefix on Menu (PeopleSoft);;FALSE;PeopleSoft
1601736;Naming convention prefix on Popup Menu (PeopleSoft);;FALSE;PeopleSoft
1601738;Naming convention prefix on Field Label (PeopleSoft);;FALSE;PeopleSoft
1601740;Naming convention prefix on Field Format (PeopleSoft);;FALSE;PeopleSoft
1601742;Naming convention prefix on Portal Content Reference (PeopleSoft);;FALSE;PeopleSoft
1601744;Naming convention prefix on Menu Item (PeopleSoft);;FALSE;PeopleSoft
1601746;Naming convention prefix on Role (PeopleSoft);;FALSE;PeopleSoft
1601750;Naming convention prefix on Permission List (PeopleSoft);;FALSE;PeopleSoft
1601752;Naming convention prefix on File Layout (PeopleSoft);;FALSE;PeopleSoft
1601754;Naming convention prefix on Messages Nodes (PeopleSoft);;FALSE;PeopleSoft
1601756;Naming convention prefix on Business Process (PeopleSoft);;FALSE;PeopleSoft
1601758;Naming convention prefix on Activity (PeopleSoft);;FALSE;PeopleSoft
1601760;Naming convention prefix on Query (PeopleSoft);;FALSE;PeopleSoft
1601762;Naming convention prefix on Process (PeopleSoft);;FALSE;PeopleSoft
1601764;Naming convention prefix on HTML (PeopleSoft);;FALSE;PeopleSoft
1601766;Naming convention prefix on URL (PeopleSoft);;FALSE;PeopleSoft
1601800;Record Table should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601802;Record View should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601804;Record Derived should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601806;Record Sub should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601808;Record Dynamic should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601810;Record Query should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601812;Record Temp should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601814;Field should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601816;Page should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601818;Sub Page should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601820;Secondary Page should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601822;SQL should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601824;Component Interface should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601826;Application Engine should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601828;Package should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601830;Mobile Page should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601832;Component should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601834;Menu should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1601836;Popup Menu should have a OwnerID (PeopleSoft);;FALSE;PeopleSoft
1602000;Record Table should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602002;Record View should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602004;Record Derived should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602006;Record Sub should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602008;Record Dynamic should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602010;Record Query should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602012;Record Temp should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602016;Page should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602018;Sub Page should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602020;Secondary Page should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602022;SQL should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602024;Component Interface should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602026;Application Engine should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602028;Package should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602030;Mobile Page should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602032;Component should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602034;Menu should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602036;Popup Menu should have a Description (PeopleSoft);;FALSE;PeopleSoft
1602100;Record Table should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602102;Record View should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602104;Record Derived should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602106;Record Sub should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602108;Record Dynamic should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602110;Record Query should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602112;Record Temp should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602114;Field should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602116;Page should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602118;Sub Page should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602120;Secondary Page should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602122;SQL should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602124;Component Interface should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602126;Application Engine should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602128;Package should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602130;Mobile Page should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602132;Component should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602134;Menu should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602136;Popup Menu should have a Long Description (PeopleSoft);;FALSE;PeopleSoft
1602200;Never use PS and VP1 login to develop - Record Table (PeopleSoft);;FALSE;PeopleSoft
1602202;Never use PS and VP1 login to develop - Record View (PeopleSoft);;FALSE;PeopleSoft
1602204;Never use PS and VP1 login to develop - Record Derived (PeopleSoft);;FALSE;PeopleSoft
1602206;Never use PS and VP1 login to develop - Record Sub (PeopleSoft);;FALSE;PeopleSoft
1602208;Never use PS and VP1 login to develop - Record Dynamic (PeopleSoft);;FALSE;PeopleSoft
1602210;Never use PS and VP1 login to develop - Record Query (PeopleSoft);;FALSE;PeopleSoft
1602212;Never use PS and VP1 login to develop - Record Temp (PeopleSoft);;FALSE;PeopleSoft
1602214;Never use PS and VP1 login to develop - Field (PeopleSoft);;FALSE;PeopleSoft
1602216;Never use PS and VP1 login to develop - Page (PeopleSoft);;FALSE;PeopleSoft
1602218;Never use PS and VP1 login to develop - Sub Page (PeopleSoft);;FALSE;PeopleSoft
1602220;Never use PS and VP1 login to develop - Secondary Page (PeopleSoft);;FALSE;PeopleSoft
1602222;Never use PS and VP1 login to develop - SQL (PeopleSoft);;FALSE;PeopleSoft
1602224;Never use PS and VP1 login to develop - Component Interface (PeopleSoft);;FALSE;PeopleSoft
1602226;Never use PS and VP1 login to develop - Application Engine (PeopleSoft);;FALSE;PeopleSoft
1602228;Never use PS and VP1 login to develop - Package (PeopleSoft);;FALSE;PeopleSoft
1602230;Never use PS and VP1 login to develop - Mobile Page (PeopleSoft);;FALSE;PeopleSoft
1602232;Never use PS and VP1 login to develop - Component (PeopleSoft);;FALSE;PeopleSoft
1602234;Never use PS and VP1 login to develop - Menu (PeopleSoft);;FALSE;PeopleSoft
1602236;Never use PS and VP1 login to develop - Popup Menu (PeopleSoft);;FALSE;PeopleSoft
1602400;All created or modified Record Table must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602402;All created or modified Record View must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602404;All created or modified  Record Derived must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602406;All created or modified Record Sub must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602408;All created or modified Record Dynamic must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602410;All created or modified Record Query must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602412;All created or modified Record Temp must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602414;All created or modified Field must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602416;All created or modified Page must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602418;All created or modified Sub Page must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602420;All created or modified Secondary Page must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602422;All created or modified SQL must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602424;All created or modified Component Interface must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602426;All created or modified Application Engine must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602428;All created or modified Package must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602430;All created or modified Mobile Page must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602432;All created or modified Component must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602434;All created or modified Menu must be in a project (PeopleSoft);;FALSE;PeopleSoft
1602436;All created or modified Popup Menu must be in a project (PeopleSoft);;FALSE;PeopleSoft
1007002;Avoid artifacts directly accessing database tables (PHP);;FALSE;PHP
1007004;Avoid Methods and Functions with High Fan-In (PHP);;FALSE;PHP
1007006;Avoid Methods and Functions with High Fan-Out (PHP);;FALSE;PHP
1007008;Avoid JavaScript Functions with High Fan-In (PHP);;FALSE;PHP
1007010;Avoid JavaScript Functions with High Fan-Out (PHP);;FALSE;PHP
1007012;Avoid using embedded CSS in Web Pages (PHP);;FALSE;PHP
1007014;Avoid direct definition of JavaScript Functions in a Web page (PHP);;FALSE;PHP
1007016;Avoid artifacts with High Cyclomatic Complexity (PHP);;FALSE;PHP
1007020;Avoid Sections with High Cyclomatic Complexity (PHP);;FALSE;PHP
1007022;"Avoid artifacts using ""for"" loops which can be simplified to a ""while"" loop (PHP)";;FALSE;PHP
1007024;Avoid incrementer jumbling in loops (PHP);;TRUE;PHP
1007026;"Use identical type operator rather than ""equal"" operator (PHP)";;FALSE;PHP
1007028;Use increment/decrement operators where possible (PHP);;FALSE;PHP
1007030;Avoid using empty statement (PHP);;FALSE;PHP
1007034;Avoid empty style definition (PHP);;FALSE;PHP
1007036;Avoid classes having excessive number of derived classes(PHP);;FALSE;PHP
1007038;Avoid classes having excessive number of dependencies (PHP);;FALSE;PHP
1007042;Avoid Classes implementing excessive number of Interfaces (PHP);;FALSE;PHP
1007046;Avoid Classes with High Depth of Inheritance Tree (PHP);;FALSE;PHP
1007048;Avoid Interfaces with excessive number of methods (PHP);;FALSE;PHP
1007050;Avoid method invocation in loop termination expression (PHP);;FALSE;PHP
1007052;Avoid unreferenced PHP Files (PHP);;FALSE;PHP
1007054;Avoid unreferenced JavaScript Functions (PHP);;FALSE;PHP
1007056;Avoid unnecessary final modifiers inside final Classes (PHP);;FALSE;PHP
1007058;Avoid artifacts with unused parameters (PHP);;FALSE;PHP
1007060;Avoid unreferenced Classes (PHP);;FALSE;PHP
1007062;Avoid unreferenced Interfaces (PHP);;FALSE;PHP
1007064;Avoid unreferenced Methods (PHP);;FALSE;PHP
1007070;Avoid method and functions without comments denoting scope end (PHP);;FALSE;PHP
1007072;Avoid files with names not following naming convention (PHP);;FALSE;PHP
1007074;Avoid having Methods and Functions without naming convention (PHP);;FALSE;PHP
1007078;A class name should start with an upper case letter (PHP);;FALSE;PHP
1007080;Avoid Class name not matching parent file name (PHP);;FALSE;PHP
1007086;Use lowercase for control structures (PHP);;FALSE;PHP
1007088;Avoid having variable with too short name (PHP);;FALSE;PHP
1007090;Avoid having variable with too long name (PHP);;FALSE;PHP
1007092;Avoid Classes with lines more than 120 characters in length (PHP);;FALSE;PHP
1007094;Avoid Methods and Functions with lines more than 120 characters in length (PHP);;FALSE;PHP
1007096;"Avoid ""elseif"" statements (PHP)";;FALSE;PHP
1007098;Avoid undocumented artifacts (PHP);;FALSE;PHP
1007100;Avoid artifacts with a very low comment/code ratio (PHP);;FALSE;PHP
1007102;Avoid undocumented classes (PHP);;FALSE;PHP
1007104;Avoid classes with a very low comment/code ratio (PHP);;FALSE;PHP
1007106;Avoid undocumented Sections (PHP);;FALSE;PHP
1007108;Avoid Sections with a very low comment/code ratio (PHP);;FALSE;PHP
1007110;Avoid undocumented JavaScript Functions (PHP);;FALSE;PHP
1007112;Avoid JavaScript Functions with a very low comment/code ratio (PHP);;FALSE;PHP
1007114;Avoid unnecessary string concatenations (PHP);;FALSE;PHP
1007116;Avoid artifacts with Object Instantiation in loops (PHP);;FALSE;PHP
1007118;Avoid artifacts with sql statements referring more than 4 Tables (PHP);;FALSE;PHP
1007120;Avoid artifacts with Group By sql statement (PHP);;FALSE;PHP
1007122;Avoid empty catch blocks (PHP);;TRUE;PHP
1007124;Avoid artifacts throwing exceptions without @Throws tag in doc comments (PHP);;FALSE;PHP
1007126;Avoid classes with excessive lines of code (PHP);;FALSE;PHP
1007128;Avoid artifacts with excessive number of parameters (PHP);;FALSE;PHP
1007130;Avoid Artifacts with excessive lines of code (PHP);;FALSE;PHP
1007132;Avoid classes with excessive number of fields (PHP);;FALSE;PHP
1007134;Avoid classes with excessive number of methods (PHP);;FALSE;PHP
1007136;Avoid classes having with excessive number of public methods and fields (PHP);;FALSE;PHP
1007138;Avoid unused local variables (PHP);;FALSE;PHP
1007140;Avoid unused private fields (PHP);;FALSE;PHP
1007142;Avoid unused private methods (PHP);;FALSE;PHP
1007144;Avoid classes with excessive number of weighted methods (PHP);;FALSE;PHP
1007146;"Avoid unconditional ""if"" and ""else if\elseif"" statements (PHP)";;FALSE;PHP
1007148;Avoid methods and constructor overridden only with parent artifact call (PHP);;FALSE;PHP
1007150;Avoid artifacts with optional parameters before required parameters (PHP);;TRUE;PHP
1007154;Avoid using goto statements (PHP);;TRUE;PHP
1007156;Avoid using eval expressions (PHP);;TRUE;PHP
1007158;Avoid artifacts using exit and die expressions (PHP);;TRUE;PHP
1007166;Avoid classes without matching __get and __set (PHP);;FALSE;PHP
1007168;Avoid using function or method return value that do not have return (PHP);;TRUE;PHP
1007170;Avoid function return value ignored (PHP);;FALSE;PHP
1007172;Avoid having constructors with return value (PHP);;FALSE;PHP
1007176;Avoid using break or continue statements in loops with high cyclomatic complexity (PHP);;FALSE;PHP
1007180;Use file inclusion based on API suitability (PHP);;FALSE;PHP
1007184;Avoid using size functions inside loops (PHP);;FALSE;PHP
1007190;Avoid using relative path for including files (PHP);;FALSE;PHP
1007192;Avoid using PHP short tags (PHP);;TRUE;PHP
1007202;Avoid direct access to superglobals (PHP);;TRUE;PHP
1007206;Avoid using @error suppression (PHP);;TRUE;PHP
1007210;Avoid using time() to get the system time (PHP);;FALSE;PHP
1007212;Avoid having variables without naming conventions (PHP);;FALSE;PHP
1007218;Avoid fetching database rows as array and accessing using subscript (PHP);;FALSE;PHP
1007220;"Avoid artifacts with ""select *"" Sql statement (PHP)";;FALSE;PHP
1007228;Avoid control structures without proper spacing before and after open\close braces - PSR2 (PHP);;FALSE;PHP
1007230;Avoid artifacts without proper switch case declarations (PSR2) (PHP);;FALSE;PHP
1007232;Avoid artifacts with variables passed by reference when calling a function (PHP);;FALSE;PHP
1007234;Avoid having inline control statements (PHP);;FALSE;PHP
1007236;Avoid having Class Methods or Constructor without scope modifiers - Symfony STD (PHP);;FALSE;PHP
1007238;Avoid having multiple classes defined in a single file - Symfony STD (PHP);;FALSE;PHP
1007240;Avoid artifacts having object instantiation without parenthesis - Symfony STD (PHP);;FALSE;PHP
1007242;Avoid Methods and Functions having recursive calls (PHP);;FALSE;PHP
1007244;Avoid cross-site scripting - Improper Neutralization of script-related HTML tags in a web page (PHP);;FALSE;PHP
1007246;Avoid Remote File Inclusion - Improper Control of Filename for Include/Require Statement in PHP Program (PHP);;FALSE;PHP
1007248;Use sufficient SSL\TLS context (PHP);;FALSE;PHP
1007250;Avoid preg_replace with /e option (PHP);;TRUE;PHP
1007252;Avoid filesystem function calls without sanitizing user input (PHP);;FALSE;PHP
1007254;Avoid files that declare both symbols and execute logic with side effects (PHP);;FALSE;PHP
1007256;Avoid cross-site scripting - Improper Neutralization of input in script tag during web page generation (PHP);;FALSE;PHP
1007258;Avoid cross-site scripting - Improper Neutralization of input during web page generation (PHP);;FALSE;PHP
1007260;Avoid Command Injection - Improper Neutralization of Special Elements used in an OS Command (PHP);;TRUE;PHP
1007262;Avoid file name or path controlled by raw user input (PHP);;FALSE;PHP
1007264;Avoid unrestricted file upload (PHP);;FALSE;PHP
1007266;Avoid SQL Injection - Improper Neutralization of Special Elements used in an SQL Command within single quotes (PHP);;TRUE;PHP
1007268;Avoid SQL Injection - Improper Neutralization of Special Elements used in an SQL Command without quotes (PHP);;TRUE;PHP
1007270;Avoid SQL Injection - Improper Neutralization of Special Elements used in an SQL Command in dynamic query (PHP);;FALSE;PHP
1007272;Avoid Session Fixation (PHP);;FALSE;PHP
1007274;Avoid Object Injection (PHP);;FALSE;PHP
1007276;Avoid Cookie Misconfiguration (path) (PHP);;FALSE;PHP
1007278;Avoid weak hash functions (PHP);;FALSE;PHP
1007280;Avoid System Information Leakage (PHP);;FALSE;PHP
1007282;Avoid Cookie Misconfiguration (secure flag) (PHP);;FALSE;PHP
1007284;Avoid Cookie Misconfiguration (httpOnly flag) (PHP);;FALSE;PHP
1007286;Avoid PHP Dangerous Feature (PHP);;FALSE;PHP
1007288;Avoid debug code in the production system (PHP);;FALSE;PHP
1007290;Avoid cross site scripting (single quoted attribute) (PHP);;FALSE;PHP
1001008;Avoid having multiple artifacts inserting data on the same SQL table (PLI);;FALSE;
1001010;Avoid having multiple artifacts deleting data on the same SQL table (PLI);;FALSE;
1001012;Avoid having multiple artifacts updating data on the same SQL table (PLI);;FALSE;
1001014;Avoid having multiple artifacts inserting data on the same SQL table (PLC);;FALSE;
1001016;Avoid having multiple artifacts deleting data on the same SQL table (PLC);;FALSE;
1001018;Avoid having multiple artifacts updating data on the same SQL table (PLC);;FALSE;
1001020;Avoid PLI Procedures & Functions with a High Fan-out (PL1);;FALSE;PLI
1001022;Avoid PLC Procedures & Functions with a High Fan-out (PL1);;FALSE;PLC
1001024;Avoid PLI Procedures & Functions with a High Fan-in (PL1);;FALSE;PLI
1001026;Avoid PLC Procedures & Functions with a High Fan-in (PL1);;FALSE;PLC
1001028;Avoid duplicated Main Procedures (PL1);;FALSE;PLI
1001030;Avoid PLI Main Proc with High Cyclomatic Complexity (PL1);;FALSE;PLI
1001032;Avoid PLC Copybook with High Cyclomatic Complexity (PL1);;FALSE;PLC
1001034;Avoid PLI Procedures & Functions with High Cyclomatic Complexity (PL1);;FALSE;PLI
1001036;Avoid PLC Procedures & Functions with High Cyclomatic Complexity (PL1);;FALSE;PLC
1001038;Avoid PLI Functions and Procedures declared as RECURSIVE (PL1);;FALSE;PLI
1001040;Avoid PLC Includes having recursive PLC procedures (PL1);;FALSE;PLC
1001042;Avoid Functions and Procedures having  multiple statements on the same line (PL1);;FALSE;PLI
1001044;Avoid Procedures using RETURN statements (PL1);;FALSE;PLI
1001046;"Avoid Functions and Procedures using logical operators (or, and) in the ""WHEN"" clause of the SELECT statement (PL1)";;FALSE;PLI
1001048;Avoid excessive number of successive nested Procedure calls  and limit it to two  (PL1);;FALSE;PLI
1001050;Avoid Procedures and Functions using the ITERATE statement (PL1);;FALSE;PLI
1001052;Avoid Programs having modules declared as external entries and unused (PL1);;FALSE;PLI
1001054;Avoid unreferenced PLI Procedures & Functions (PL1);;FALSE;PLI
1001056;Avoid unreferenced PLC Procedures & Functions (PL1);;FALSE;PLC
1001058;Avoid unreferenced PLC Copybooks (PL1);;FALSE;PLC
1001060;Avoid duplicate Programs in different files (PL1);;FALSE;PLI
1001062;Avoid unreferenced Main procedures (PL1);;FALSE;PLI
1001064;Avoid unreferenced DB2 tables (PL1);;FALSE;DB2 Server
1001066;Avoid unreferenced PLC DB2 tables (PL1);;FALSE;PLC
1001070;Avoid using Main Procedures not having the same name as the file name (PL1);;FALSE;PLI
1001072;Avoid Functions and Procedures without naming convention (PL1);;FALSE;PLI
1001074;Avoid Main Procedures having  in the same statement the combination of two words among : INDEX, SUBSTR, REPEAT, TRANSLATE (PL1);;FALSE;PLI
1001078;Avoid having Copybooks with reserved prefix (PL1);;FALSE;PLI
1001080;Avoid Functions and Procedures having qualified variables having spaces in the name (PL1);;FALSE;PLI
1001082;Avoid Programs mixing usage of do-while or (and) do-until (PL1);;FALSE;PLI
1001084;"Avoid Main Procedures having the FETCH statement not followed by the word ""TITLE"" (PL1)";;FALSE;PLI
1001086;Avoid programs with SQL queries using old style join convention instead of ANSI-Standard joins;;FALSE;PLI
1001088;Avoid undocumented PLI Programs (PL1);;FALSE;PLI
1001090;Avoid undocumented PLC Copybook (PL1);;FALSE;PLC
1001092;Avoid undocumented PLI Procedures and Functions (PL1);;FALSE;PLI
1001094;Avoid undocumented PLC Procedures and Functions (PL1);;FALSE;PLC
1001096;Avoid PLI Programs with a very low comment/code ratio (PL1);;FALSE;PLI
1001098;Avoid PLC Copybook with a very low comment/code ratio (PL1);;FALSE;PLC
1001100;Avoid PLC Procedures & Functions with a very low comment/code ratio (PL1);;FALSE;PLC
1001102;Avoid PLI Procedures & Functions with a very low comment/code ratio (PL1);;FALSE;PLI
1001104;Avoid PLI Main procedures using variables with ALLOCATE and without FREE  (PL1);;FALSE;PLI
1001106;Avoid using PLI Main Procedures using FIXED variable type declaration  (PL1);;FALSE;PLI
1001108;Avoid PLC Copybooks using variables with ALLOCATE and without FREE  (PL1);;FALSE;PLC
1001110;Avoid  PLC Copybooks using FIXED variable type declaration (PL1);;FALSE;PLC
1001112;Avoid Functions and Procedures not using the REORDER option (PL1);;FALSE;PLI
1001114;Avoid Functions and Procedures using BLKSIZE or RECSIZE (PL1);;FALSE;PLI
1001116;"Avoid Function and Procedures using Builtin Function ""String"" (PL1)";;FALSE;PLI
1001118;Avoid Programs not using explicitly OPEN and CLOSE files (PL1);;FALSE;PLI
1001120;Avoid Functions and Procedures having subscripts used in arrays or in do loops and not declared as BINARY FIXED(31) (PL1);;FALSE;PLI
1001122;Avoid Functions and Procedures using BIN FIXED(15) instead of  BIN FIXED(31)  for all local variables (PL1);;FALSE;PLI
1001124;Avoid Main Procedures having  SQL queries using  NOT IN (PL1);;TRUE;PLI
1001126;Avoid Main Procedures having SQL queries using NOT EXISTS (PL1);;FALSE;PLI
1001128;Avoid Main Procedures having queries with joins on more than 4 Tables (PL1);;FALSE;PLI
1001130;Avoid Main Procedures with High Raw SQL Complexity (SQL complexity greater than X) (PL1);;FALSE;PLI
1001132;Avoid Main Procedures having complex queries (PL1);;FALSE;PLI
1001134;Avoid Main Procedures using GROUP BY statement (PL1);;FALSE;PLI
1001136;"Avoid Main Procedures having ""SELECT * FROM ..."" clause (PL1)";;TRUE;PLI
1001138;"Avoid Functions and Procedures having cursors  declared with ""FOR FETCH ONLY"" clause not having ""WITH ROWSET POSITIONING"" also specified (PL1)";;TRUE;PLI
1001140;Avoid Functions and Procedures with DB2 SQL containing the builtin function UPPER, LOWER or SUBSTR in the WHERE clause (PL1);;TRUE;PLI
1001142;"Avoid Functions and Procedures with DB2 SQL containing ""UNION"" clause without ""ALL"" option (PL1)";;FALSE;PLI
1001144;"Avoid Functions and Procedures with ""OR"" logical operator in DB2 queries and in cursor definitions (PL1)";;FALSE;PLI
1001146;"Avoid Programs having cursors that doesn't contain the ""FOR UPDATE"" clause and not containing the ""FOR READ ONLY"" or ""FOR FETCH ONLY"" clause (PL1)";;FALSE;PLI
1001148;Avoid Main Procedures not having an ON ERROR clause (PL1);;TRUE;PLI
1001150;Avoid Functions and Procedures having a SELECT without the default OTHERWISE clause (PL1);;FALSE;PLI
1001152;Avoid Programs having files declared as RECORD INPUT or RECORD UPDATE and not having  the ON EOF or ON ENDFILE statement (PL1);;FALSE;PLI
1001154;Avoid Programs having files declared and not having the ON UNDF or ON UNDEFINEDFILE statement except SYSPRINT and SYSIN (PL1);;FALSE;PLI
1001156;Avoid PL1 Errors Blocks having ON ERROR SYSTEM blocks and not containing and displaying ONCODE and ONLOC (PL1);;FALSE;PLI
1001158;Avoid Functions and Procedures not testing the SQLCODE return code after each SQL statement (PL1);;TRUE;PLI
